transaction_id,transaction_date,customer_id,product_id,count,sales,shipping_date,cancellation_date,status,name,hiragana,birth_date,gender,email,phone_number,mobile_number,post_code,address,product_name,brand,category,color,price
201906100014-1,2019-06-10,C-001302,ZENB5,1,173800,2019-06-20,,配達済み,佐藤 章人,さとう あきひと,1988-06-06,男,satoakihito@example.com,03-0904-5568,080-2048-4562,106-6767,東京都新宿区北新宿4-2-6,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201906100015-1,2019-06-10,C-001608,CANB13,1,349800,2019-06-21,,配達済み,林 誠,はやし まこと,1980-05-02,男,hayashi_makoto@example.com,0984-38-8934,050-4159-2428,881-1653,宮崎県延岡市大貫町1-5-106セレブコート516,Caps-X10-Mod,caps,ノートPC,Varied,356273.2
201906100017-1,2019-06-10,C-001829,CANB7,0,0,2019-06-18,,配達済み,鈴木 宏,すずき ひろし,1999-05-18,男,suzuki_122@example.co.jp,03-3140-7162,070-6700-2893,101-1039,東京都中央区日本橋本石町4-3-9,Caps-X5-Mod,caps,ノートPC,Varied,225820.49
201906100018-1,2019-06-10,C-002527,PUNB3,3,296220,2019-06-16,,配達済み,森本 健,もりもと けん,1971-12-08,男,morimoto39@example.co.jp,03-6329-9606,090-8728-5229,154-6519,東京都新宿区四谷2-2-8,Puter-K2-Mod,puter,ノートPC,Varied,94507.43
201906100019-1,2019-06-10,C-002649,IMU,1,1230,2019-06-17,,配達済み,小笠原 雅子,おがさわら まさこ,1972-11-27,女,masako_ogasawara@example.co.jp,0565-98-2183,050-5662-6907,447-8957,愛知県東海市中ノ池1-4-109,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
201906100022-1,2019-06-10,C-003720,TADB5,2,248684,2019-06-18,,配達済み,田中 友紀,たなか ともき,1978-09-22,男,tanaka_tomoki@example.co.jp,0586-57-5216,080-7956-7623,493-1364,愛知県名古屋市東区白壁3-2-3,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201906100023-1,2019-06-10,C-003741,VENB9,4,1479200,2019-06-19,,配達済み,松永 聡,まつなが あきら,1992-04-28,男,matsunaga_akira@example.co.jp,0572-37-5165,050-7572-8452,507-2017,岐阜県羽島郡岐南町上印食2-3-7,Verge-U9-Mod,verge,ノートPC,Varied,379232.29
201906110000-1,2019-06-11,C-000317,VEDB17,2,2199600,2019-06-18,,配達済み,村上 拓也,むらかみ たくや,1974-01-01,男,murakami_108@example.ne.jp,03-1378-0200,070-9906-7763,123-8232,東京都世田谷区駒沢3-3-5,Verge-T9H4-Mod,verge,デスクトップ,Varied,1112208.42
201906110003-1,2019-06-11,C-000543,CANB5,1,199800,2019-06-24,,配達済み,小松 将太,こまつ しょうた,2006-04-14,男,shoutakomatsu@example.org,0562-13-8143,080-4778-7649,498-6156,愛知県瀬戸市みずの坂4-2-8,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201906110004-1,2019-06-11,C-000737,TADB5,2,248684,2019-06-19,,配達済み,今井 聡子,いまい さとこ,1994-07-31,女,imai119@example.net,0287-32-2037,070-4083-2774,327-5732,栃木県宇都宮市宮原2-2-5,Tablet-E3-Mod,Tab,タブレット,Varied,118234.29
201906130004-1,2019-06-13,C-000497,VEDB1,1,169800,2019-06-24,,配達済み,永田 未紗,ながた みさ,1986-02-12,女,misanagata@example.com,0797-90-4380,070-1668-7256,658-0798,兵庫県神戸市中央区磯辺通1-1-11,Verge-T1-Mod,verge,デスクトップ,Varied,162361.93
201906130005-1,2019-06-13,C-000522,CANB11,2,579800,2019-06-23,,配達済み,風間 信一,かざま しんいち,1984-04-25,男,kazama_928@example.jp,0165-79-6640,080-0997-2756,044-8439,北海道千歳市信濃1-1-6,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201906130007-1,2019-06-13,C-000573,ZEDB7,1,216900,2019-06-24,,配達済み,太田 卓,おおた すぐる,1972-04-09,その他・不明,otasuguru@example.co.jp,0293-46-5447,090-5756-6072,307-4481,茨城県取手市新町1-3-7,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
201906130010-1,2019-06-13,C-000627,CANB3,2,299600,2019-06-23,,配達済み,中谷 伸治,なかたに しんじ,1998-10-01,男,shinji_nakatani@example.ne.jp,01587-5-7455,090-0861-6506,046-7803,北海道釧路市入舟2-3-7,Caps-A3-Mod,caps,ノートPC,Varied,156361.08
201906130011-1,2019-06-13,C-000894,CADB11,0,0,2019-06-24,,配達済み,山口 彩,やまぐち あや,1986-04-20,女,ayayamaguchi@example.jp,017-921-7859,070-5862-8940,038-4818,青森県八戸市白銀4-3-9,Caps-XC5PH-Mod,caps,デスクトップ,Varied,349119.58
201906130012-1,2019-06-13,C-001039,INDB7,12,2217600,2019-06-24,,配達済み,高橋 幸男,たかはし ゆきお,1989-07-22,その他・不明,takahashi827@example.org,0291-04-2557,090-5073-2395,308-6561,茨城県水戸市見川1-5-7,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
201906130014-1,2019-06-13,C-001170,CADB15,1,679800,2019-06-22,,配達済み,下元 智史,しももと さとし,1996-08-05,男,satoshi_shimomoto@example.jp,03-9347-0497,080-6331-3847,197-3504,東京都港区新橋2-2-10パークホームズ409,Caps-XC10H-Mod,caps,デスクトップ,Varied,663456.74
201906130018-1,2019-06-13,C-001798,CANB5,0,0,2019-06-22,,配達済み,佐藤 恵,さとう めぐみ,1994-08-15,女,sato711@example.com,0255-03-8458,070-1986-3571,957-9150,新潟県新発田市豊町1-3-608,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201906130018-2,2019-06-13,C-001798,INNG9,1,229800,2019-06-24,,配達済み,佐藤 恵,さとう めぐみ,1994-08-15,女,sato711@example.com,0255-03-8458,070-1986-3571,957-9150,新潟県新発田市豊町1-3-608,Inter-Q5HP-Mod,Inter,ノートPC,Varied,223504.79
201906130019-1,2019-06-13,C-001827,IMU,4,4920,2019-06-22,,配達済み,本田 博司,ほんだ ひろし,1993-11-13,男,hiroshihonda@example.com,088-620-2860,070-9024-1200,775-3987,徳島県徳島市北沖洲1-3-5,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
201906130020-1,2019-06-13,C-002316,ID16,2,32600,2019-06-21,,配達済み,林 円,はやし まどか,1992-09-29,女,hayashimadoka@example.jp,03-7693-0772,050-9321-1189,141-8014,東京都葛飾区東金町1-2-9,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
201906130022-1,2019-06-13,C-002900,VEDB5,1,224800,2019-06-24,,配達済み,渋谷 貴裕,しぶや たかひろ,1981-04-07,男,shibuya_826@example.co.jp,0533-38-5787,090-5062-9784,499-1048,愛知県碧南市緑町3-2-10,Verge-T5-Mod,verge,デスクトップ,Varied,217956.45
201906130023-1,2019-06-13,C-003120,CANB5,2,399600,2019-06-21,,配達済み,小宮 淳一,こみや じゅんいち,2001-02-13,男,komiyajunichi@example.org,03-2067-9276,050-4776-9273,204-1884,東京都豊島区池袋本町1-1-5,Caps-A3P-Mod,caps,ノートPC,Varied,190952.26
201906130023-2,2019-06-13,C-003120,IKW,7,26467,2019-06-23,,配達済み,小宮 淳一,こみや じゅんいち,2001-02-13,男,komiyajunichi@example.org,03-2067-9276,050-4776-9273,204-1884,東京都豊島区池袋本町1-1-5,ワイヤレスキーボード-Mod,キーボード,周辺機器,Varied,3814.84
201906130027-1,2019-06-13,C-003292,CANB11,1,289900,2019-06-21,,配達済み,近野 理恵,こんの りえ,2003-05-27,女,konno_1225@example.com,06-7804-2492,080-8243-5089,599-0727,大阪府豊中市春日町3-2-8,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201906130028-1,2019-06-13,C-003315,VENB7,3,929400,2019-06-24,,配達済み,河村 拓矢,かわむら たくや,2004-03-08,男,takuya_kawamura@example.net,044-287-9517,090-1391-9384,223-5967,神奈川県川崎市幸区中幸町1-1-10,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201906130029-1,2019-06-13,C-003321,CANB13,1,349800,2019-06-23,,配達済み,富永 知佳,とみなが ちか,2000-11-23,女,tominaga_chika@example.org,03-9395-3111,080-1529-8633,112-4510,東京都江戸川区東小松川1-4-4,Caps-X10-Mod,caps,ノートPC,Varied,356273.2
201906140000-1,2019-06-14,C-000309,ID16,1,16300,2019-06-24,,配達済み,原田 歩,はらだ あゆみ,1983-09-13,女,ayumiharada@example.co.jp,03-4975-7127,070-6078-8012,182-6983,東京都中野区東中野3-3-3,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
201906140001-1,2019-06-14,C-000394,CANB11,3,869700,2019-06-24,,配達済み,木村 直樹,きむら なおき,2003-11-27,男,kimura427@example.ne.jp,03-9212-1374,070-3294-7125,139-8201,東京都練馬区田柄2-2-301,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201906140003-1,2019-06-14,C-000645,CADB15,2,1359600,2019-06-23,,配達済み,菊池 淳,きくち じゅん,1984-10-13,男,jun_kikuchi@example.org,0438-36-3484,090-9688-5940,262-3458,千葉県市川市柏井町3-1-10,Caps-XC10H-Mod,caps,デスクトップ,Varied,663456.74
201906140007-1,2019-06-14,C-001011,PUDB3,1,89940,2019-06-22,,配達済み,山本 拓也,やまもと たくや,1995-08-23,男,yamamoto39@example.net,0436-12-4164,090-3574-4288,263-4544,千葉県市川市北方町3-3-504,Puter-M2-Mod,puter,デスクトップ,Varied,85668.97
201906140008-1,2019-06-14,C-001442,ZEDB3,1,155800,2019-06-26,,配達済み,阿部 真未,あべ まみ,1981-10-03,女,abemami@example.org,03-8573-4774,070-0707-3313,120-8863,東京都杉並区成田東2-1-20,Zerace-L3-Mod,zerace,デスクトップ,Varied,157751.67
201906140010-1,2019-06-14,C-001688,INDB5,9,1393200,2019-06-27,,配達済み,坂田 香里,さかた かおり,1993-03-10,その他・不明,sakata_kaori@example.ne.jp,03-0507-8441,080-8815-5180,133-4721,東京都品川区西大井1-2-4,Inter-W5-Mod,Inter,デスクトップ,Varied,147225.28
201906140012-1,2019-06-14,C-002404,ZEDB5,4,715600,2019-06-22,,配達済み,山下 幸,やました さち,1981-06-09,女,yamashita79@example.ne.jp,03-0353-3961,050-1417-5930,183-6230,東京都中央区日本橋本石町1-1-11,Zerace-L5-Mod,zerace,デスクトップ,Varied,174650.85
201906140015-1,2019-06-14,C-002497,INNG5,0,0,2019-06-25,,配達済み,安田 絹子,やすだ きぬこ,2005-06-21,女,yasuda_61@example.org,0466-83-7562,090-1941-6017,258-3029,神奈川県相模原市緑区原宿2-2-901,Inter-Q5-Mod,Inter,ノートPC,Varied,172618.51
201906140016-1,2019-06-14,C-002907,ZEDB7,1,216900,2019-06-25,,配達済み,奥村 徹,おくむら とおる,2003-12-04,男,okumura_25@example.com,03-7269-4109,050-1728-1054,193-6521,東京都大田区中央2-2-3,Zerace-L7-Mod,zerace,デスクトップ,Varied,214397.57
201906150000-1,2019-06-15,C-000060,ID16,1,16300,2019-06-24,,配達済み,中村 達哉,なかむら たつや,1975-12-26,男,nakamura527@example.jp,03-5051-8851,080-0376-4086,148-4041,東京都足立区綾瀬3-4-16,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
201906150004-1,2019-06-15,C-000591,CADB7,1,234800,2019-06-22,,配達済み,品田 智也,しなだ ともや,2002-03-10,その他・不明,shinadatomoya@example.org,043-955-8594,070-2342-0508,286-7254,千葉県市川市北方町3-3-504,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
201906150006-1,2019-06-15,C-001448,CADB3,3,524700,2019-06-24,,配達済み,須佐 暁人,すさ あきと,2003-11-02,男,susa_1128@example.ne.jp,06-6412-0033,050-1311-6712,591-1810,大阪府大阪市生野区小路東1-4-16ザ・パークハウス610,Caps-B3-Mod,caps,デスクトップ,Varied,183390.7
201906150007-1,2019-06-15,C-001478,CADB3,4,699600,2019-06-22,,配達済み,大石 明博,おおいし あきひろ,1983-12-31,男,oishi_akihiro@example.jp,03-6399-7466,080-7908-1437,155-5508,東京都世田谷区駒沢2-2-4,Caps-B3-Mod,caps,デスクトップ,Varied,183390.7
201906150009-1,2019-06-15,C-001740,IMU,6,7380,2019-06-21,,配達済み,佐藤 和也,さとう かずや,1993-08-24,男,sato_313@example.ne.jp,03-2816-6211,080-4593-3295,208-6678,東京都中野区江古田3-4-15,USBマウス-Mod,マウス,周辺機器,Varied,1219.23
201906150010-1,2019-06-15,C-001777,ZENB9,1,279900,2019-06-23,,配達済み,篠田 翔太郎,しのだ しょうたろう,1979-10-26,男,shinodashoutarou@example.net,0269-58-2765,090-6783-8647,389-7249,長野県岡谷市神明町2-3-7,Zerace-J9-Mod,zerace,ノートPC,Varied,290798.17
201906150012-1,2019-06-15,C-002655,TADB1,2,29940,2019-06-21,,配達済み,松尾 浩子,まつお ひろこ,1998-03-20,女,matsuohiroko@example.jp,0493-33-2306,080-9691-5184,363-1251,埼玉県さいたま市大宮区桜木町1-1-107,Tablet-E1-Mod,Tab,タブレット,Varied,14402.28
201906150014-1,2019-06-15,C-002993,ID16,1,16300,2019-06-25,,配達済み,舘山 貴士,たてやま たかし,1978-03-31,男,takashi_tateyama@example.ne.jp,0562-86-8368,050-9246-2924,470-7753,愛知県名古屋市中区栄2-1-9,Display-16-Mod,ディスプレイ,周辺機器,Varied,16822.12
201906150017-1,2019-06-15,C-003421,VENB7,0,0,2019-06-22,,配達済み,木村 秀明,きむら ひであき,1987-09-14,男,kimura_1020@example.ne.jp,03-3434-6920,080-5736-3357,143-4407,東京都調布市富士見町2-3-11,Verge-U7-Mod,verge,ノートPC,Varied,319704.09
201906160000-1,2019-06-16,C-000071,IKU,2,5662,2019-06-27,,配達済み,篠田 隆志,しのだ たかし,1973-04-13,男,shinoda_331@example.net,03-1775-4390,070-3845-3258,165-0579,東京都台東区台東3-2-3スカイマンション105,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
201906160002-1,2019-06-16,C-001000,INDB7,1,184800,2019-06-26,,配達済み,南 美智子,みなみ みちこ,1983-02-28,女,michiko_minami@example.com,01392-2-0787,070-1265-2760,099-6786,北海道苫前郡羽幌町港町3-1-7,Inter-W5H-Mod,Inter,デスクトップ,Varied,180574.63
201906160004-1,2019-06-16,C-001863,INDB9,3,650400,2019-06-25,,配達済み,権藤 慎太郎,ごんどう しんたろう,1988-07-05,男,gondou_shintarou@example.net,0135-09-1065,080-5131-8248,071-0410,北海道函館市美原3-1-4,Inter-W5HP-Mod,Inter,デスクトップ,Varied,214841.49
201906160005-1,2019-06-16,C-002056,ZEDB3,1,155800,2019-06-25,,配達済み,岸 裕仁,きし ひろひと,1982-12-31,男,kishi_419@example.ne.jp,03-7585-1527,080-0380-5514,208-8840,東京都三鷹市下連雀1-4-8,Zerace-L3-Mod,zerace,デスクトップ,Varied,157751.67
201906160008-1,2019-06-16,C-002268,INNS3,4,507200,2019-06-27,,配達済み,福岡 正之,ふくおか まさゆき,1995-02-05,男,fukuokamasayuki@example.ne.jp,0257-41-2103,050-0498-2021,945-9834,新潟県新潟市東区大形本町2-5-14,Inter-V3-Mod,Inter,ノートPC,Varied,126648.7
201906160012-1,2019-06-16,C-002611,ZENB5,1,173800,2019-06-24,,配達済み,山本 雄大,やまもと たけひろ,1976-08-16,男,yamamoto_129@example.ne.jp,06-7764-5617,090-1115-6718,589-7573,大阪府東大阪市川田2-2-10,Zerace-J5-Mod,zerace,ノートPC,Varied,172066.72
201906160013-1,2019-06-16,C-003350,PUNR3,1,98740,2019-06-25,,配達済み,藤原 典昭,ふじわら のりあき,2000-04-25,男,noriakifujiwara@example.com,0123-97-8587,070-6261-1419,080-0189,北海道札幌市清田区平岡二条2-5-18ラウムズ604,Puter-K2-Mod,puter,ノートPC,Varied,100083.06
201906160015-1,2019-06-16,C-003700,PUNW3,4,394960,2019-06-27,,配達済み,渋谷 伸一,しぶや しんいち,1983-10-23,男,shinichi_shibuya@example.org,03-2835-0176,080-3512-8887,158-0699,東京都府中市南町1-2-4,Puter-K2-Mod,puter,ノートPC,Varied,97095.04
201906160016-1,2019-06-16,C-003793,VENB3,1,222800,2019-06-27,,配達済み,阿部 知宏,あべ ともひろ,1987-06-22,男,tomohiroabe@example.ne.jp,06-2878-4278,090-1706-5535,536-4011,大阪府大阪市阿倍野区阿倍野筋3-1-1207ウィル616,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
201906170000-1,2019-06-17,C-000816,INNS5,2,319600,2019-06-27,,配達済み,佐藤 真紀子,さとう まきこ,1984-08-04,女,satomakiko@example.ne.jp,093-581-6222,050-1201-1547,802-5222,福岡県福岡市博多区博多駅前3-3-10,Inter-Q5-Mod,Inter,ノートPC,Varied,159042.51
201906170003-1,2019-06-17,C-003360,CANB11,8,2319200,2019-06-28,,配達済み,中川 裕子,なかがわ ゆうこ,1980-04-09,女,nakagawa_yuuko@example.ne.jp,03-5397-0857,070-4562-7299,193-2887,東京都新宿区西新宿3-2-5,Caps-X5PH-Mod,caps,ノートPC,Varied,289640.81
201906180002-1,2019-06-18,C-000016,INNS9,2,439600,2019-06-29,,配達済み,高橋 麻由,たかはし まゆ,1990-08-12,女,mayutakahashi@example.co.jp,042-367-3697,080-1359-7786,339-1867,埼玉県草加市稲荷1-3-106,Inter-Q5HP-Mod,Inter,ノートPC,Varied,218356.48
201906180003-1,2019-06-18,C-002625,VENB3,1,222800,2019-06-24,,配達済み,飛永 昌志,とびなが まさし,2005-09-21,男,masashitobinaga@example.jp,09802-8-7829,080-1880-7361,904-0771,沖縄県宜野湾市嘉数3-4-11,Verge-U3-Mod,verge,ノートPC,Varied,229959.73
201906200000-1,2019-06-20,C-000237,INNS3,1,126800,2019-06-29,,配達済み,浅野 秀一,あさの しゅういち,1991-04-22,男,asanoshuuichi@example.org,03-7680-7535,050-3446-5012,140-7850,東京都荒川区東日暮里3-2-401,Inter-V3-Mod,Inter,ノートPC,Varied,126648.7
201906200001-1,2019-06-20,C-000517,VEDB17,0,0,2019-07-01,,配達済み,北川 麻純,きたがわ ますみ,1999-04-03,女,kitagawa_41@example.org,0533-70-4658,050-0233-7216,484-5043,愛知県高浜市稗田町1-3-9,Verge-T9H4-Mod,verge,デスクトップ,Varied,1112208.42
201906200007-1,2019-06-20,C-000601,TADB3,1,45342,2019-07-01,,配達済み,土居 淳,どい じゅん,1983-01-17,男,doi_jun@example.net,03-9724-8099,080-5856-3560,103-6311,東京都世田谷区桜丘1-2-5,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
201906200008-1,2019-06-20,C-002731,CANB7,4,919600,2019-06-29,,配達済み,上田 信二,うえだ しんじ,1997-02-04,男,ueda_shinji@example.com,0153-39-0938,080-8021-3943,087-1813,北海道紋別市落石町2-1-3,Caps-X5-Mod,caps,ノートPC,Varied,225820.49
201906200008-2,2019-06-20,C-002731,VEDB5,1,224800,2019-06-30,,配達済み,上田 信二,うえだ しんじ,1997-02-04,男,ueda_shinji@example.com,0153-39-0938,080-8021-3943,087-1813,北海道紋別市落石町2-1-3,Verge-T5-Mod,verge,デスクトップ,Varied,217956.45
201906200009-1,2019-06-20,C-003068,INNB1,1,74800,2019-07-01,,配達済み,大橋 聖,おおはし まさし,1985-04-04,男,ohashimasashi@example.org,0544-68-6381,050-7012-1881,435-0921,静岡県静岡市葵区駒形通2-1-4,Inter-V1-Mod,Inter,ノートPC,Varied,74028.08
201906200011-1,2019-06-20,C-003255,ZENB7,12,2776800,2019-07-01,,配達済み,土井 正一,どい しょういち,1980-04-22,男,doi219@example.org,0537-89-9371,070-4691-7151,434-7525,静岡県焼津市八楠2-4-22,Zerace-J7-Mod,zerace,ノートPC,Varied,232412.69
201906200011-2,2019-06-20,C-003255,TADB3,1,45342,2019-07-01,,配達済み,土井 正一,どい しょういち,1980-04-22,男,doi219@example.org,0537-89-9371,070-4691-7151,434-7525,静岡県焼津市八楠2-4-22,Tablet-E2-Mod,Tab,タブレット,Varied,45832.76
201906210001-1,2019-06-21,C-000945,PUNW3,2,197480,2019-06-30,,配達済み,山田 琢磨,やまだ たくま,1976-07-26,男,takumayamada@example.net,03-6205-5793,050-2889-8292,199-1282,東京都台東区千束1-1-1203,Puter-K2-Mod,puter,ノートPC,Varied,97095.04
201906210003-1,2019-06-21,C-003159,CADB7,9,2113200,2019-06-30,,配達済み,佐々木 博子,ささき ひろこ,1976-08-27,女,sasakihiroko@example.ne.jp,0995-05-6636,080-7504-5471,897-0767,鹿児島県鹿児島市南栄4-2-3,Caps-XC5-Mod,caps,デスクトップ,Varied,227729.38
201906210005-1,2019-06-21,C-003676,VEDB17,13,14297400,2019-06-30,,配達済み,宮崎 法子,みやざき のりこ,1981-08-26,女,miyazaki1226@example.net,03-1881-7946,080-6651-9626,139-1443,東京都渋谷区代々木3-2-9,Verge-T9H4-Mod,verge,デスクトップ,Varied,1112208.42
201906220001-1,2019-06-22,C-000739,INNS5,3,479400,2019-07-03,,配達済み,竹野 みさき,たけの みさき,1980-10-21,女,takeno_misaki@example.org,0536-15-4711,090-5084-6753,460-7576,愛知県名古屋市中村区長戸井町1-1-6,Inter-Q5-Mod,Inter,ノートPC,Varied,159042.51
201906220002-1,2019-06-22,C-001928,IKU,2,5662,2019-07-02,,配達済み,西村 直司,にしむら なおじ,1972-07-20,男,nishimuranaoji@example.net,0847-76-0355,080-0114-0401,736-2643,広島県福山市引野町4-1-4,USBキーボード-Mod,キーボード,周辺機器,Varied,2752.26
